,lon,lat
2789,-115.5559988,48.3882861
2790,-96.6851982,40.8257625
2791,-92.3344892,34.7269418
2792,-111.8338359,41.7369803
2793,-118.1311828,33.7591784
2794,-85.7584557,38.2526647
2795,-79.0086424,34.6182199
2796,-79.1422464,37.4137536
2797,-83.6324022,32.8406946
2798,-120.0607176,36.9613356
2799,-89.4012302,43.0730517
2800,-71.4771848,42.77995
2801,-86.324253,44.2444473
2802,-95.7911916,44.448423
2803,-94.3674184,32.5448714
2804,-95.7697131,34.9334298
2805,-98.1242884,26.3524992
2806,-122.8755949,42.3265152
2807,-90.0489801,35.1495343
2808,-94.2396554,34.5862171
2809,-120.4829677,37.3021632
2810,-80.085874,26.250637
2811,-86.8950297,41.7075394
2812,-83.7142848,36.6072567
2813,-88.0070315,43.0166806
2814,-93.3225989,44.9515446
2815,-113.996586,46.8787176
2816,-88.0398912,30.6953657
2817,-120.9968782,37.6390972
2818,-86.2999689,32.3668052
2819,-79.9558968,39.629526
2820,-122.3247763,48.4659701
2821,-85.3863599,40.1933767
2822,-91.0432051,41.424473
2823,-122.286865,38.2975381
2824,-86.7811895,35.8994797
2825,-85.3702476,39.928935
2826,-73.064036,41.2306979
2827,-90.2044525,29.9845296
2828,-73.8401957,40.762039
2829,-86.4453551,42.1043594
2830,-110.9342532,31.3403775
2831,-72.0759105,41.5242649
2832,-73.8536398,40.8711857
2833,-83.1207313,38.4289683
2834,-79.2902133,36.3860217
2835,-93.8655303,37.7031209
2836,-80.0881194,34.7359889
2837,-105.4068079,43.0489425
2838,-103.5988057,43.7666507
2839,-91.3454214,42.4752682
2840,-102.72602,47.2121625
2841,-73.9883146,40.7183389
2842,-109.0675916,47.3318294
2843,-68.2537463,44.5291357
2844,-77.4213614,36.3895976
2845,NA,NA
2846,-76.1319953,39.2713804
2847,-93.1241816,45.1001563
2848,-113.6197746,44.8515919
2849,-100.4152368,46.8236143
2850,-100.7109688,47.4905538
2851,-95.2025451,43.4412741
2852,-95.3102505,37.6045688
2853,-92.1543675,46.6593253
2854,-78.52065,38.6301331
2855,-107.8777779,48.4519289
2856,-105.5346557,45.2968361
2857,-73.760683,40.7352141
2858,-106.444746,46.2744424
2859,-109.7591675,42.8138723
2860,-90.3648525,42.0844668
2861,-112.0179224,41.2121373
2862,-97.5164276,35.4675602
2863,-95.817993,41.2183637
2864,-81.4088575,28.2945548
2865,-87.1111676,37.7719074
2866,-119.0451827,34.1598165
2867,-88.6000478,37.0833893
2868,-81.555488,39.2637209
2869,-88.5561272,30.3657552
2870,-75.1463633,39.9480754
2871,-112.0385602,33.6648835
2872,-82.5187629,37.4792672
2873,-79.9958864,40.4406248
2874,-73.2453824,42.4500845
2875,-112.4455344,42.8713032
2876,-122.668833,45.567732
2877,-120.4691034,39.8104567
2878,-82.9976742,38.7317431
2879,-74.41151,41.469826
2880,-120.8344664,44.2998485
2881,-71.4273932,41.8220583
2882,-111.6926267,40.2860059
2883,-104.6091409,38.2544472
2884,-120.9471764,39.9368363
2885,-78.7925119,35.8178666
2886,-103.2310149,44.0805434
2887,-75.9268747,40.3356483
2888,-122.3916754,40.5865396
2889,-119.8162186,39.5169339
2890,-77.4360481,37.5407246
2891,-84.2594969,37.6921707
2892,-117.6508876,34.0633443
2893,-79.9414266,37.2709704
2894,-92.4801989,44.0121221
2895,-77.6109219,43.16103
2896,-70.4931557,44.1317459
2897,-72.9726065,43.6106237
2898,-121.3897882,38.6526125
2899,-121.6555013,36.6777372
2900,-80.4742261,35.6709727
2901,-111.8910474,40.7607793
2902,-120.6804872,38.1960298
2903,-98.4936282,29.4241219
2904,-117.212511,33.1330602
2905,-122.2319517,37.7769785
2906,-122.0528204,37.3253153
2907,-120.6545022,35.6368759
2908,-82.810138,32.9815431
2909,-79.1802994,35.4798757
2910,-119.8398835,34.4271935
2911,-121.7568946,36.910231
2912,-122.8214738,38.3987853
2913,-84.3453169,46.4952996
2914,-75.6110381,38.6412256
2915,-122.3267902,47.6156568
2916,-106.9561791,44.7971939
2917,-109.5168458,31.4315123
2918,-107.113103,41.7749592
2919,-96.4003069,42.4999942
2920,-96.7311034,43.5445959
2921,-84.6041084,37.0920222
2922,-86.1679894,41.6553952
2923,-81.9320482,34.9495672
2924,-117.4260466,47.6587802
2925,-72.589811,42.1014831
2926,-93.2922989,37.2089572
2927,-82.0645611,35.9154007
2928,-94.1632404,45.5579451
2929,-94.846681,39.7674578
2930,-90.1994042,38.6270025
2931,-77.8600012,40.7933949
2932,-121.2907796,37.9577016
2933,-91.5526281,34.5003748
2934,-76.1474244,43.0481221
2935,-86.2516406,33.1731716
2936,-84.2807329,30.4382559
2937,-82.6800314,28.0373419
2938,-87.4139092,39.4667034
2939,-94.0740852,33.4126096
2940,-80.1064529,35.8824681
2941,-83.555212,41.6639383
2942,-95.6890185,39.0558235
2943,-73.1211715,41.8003049
2944,-74.8175643,40.2615209
2945,-110.926479,32.2217429
2946,-95.992775,36.1539816
2947,-87.5691735,33.2098407
2948,-123.2077831,39.1501709
2949,-83.2784851,30.8327022
2950,-121.9280928,38.2562125
2951,-76.2891142,36.8577154
2952,-119.4035293,36.3380763
2953,-83.624201,32.6130007
2954,-77.0090505,38.8899389
2955,-92.4353707,42.5203941
2956,-97.1150732,44.8994088
2957,-80.5299206,40.3958005
2958,-113.5415936,33.8225302
2959,-80.7209149,40.0639616
2960,-97.330053,37.6871761
2961,-103.6179745,48.1469683
2962,-77.9447102,34.2257255
2963,-78.1633341,39.1856597
2964,-91.6663523,44.0553908
2965,-80.244216,36.0998596
2966,-71.8022934,42.2625932
2967,-120.5058987,46.6020711
2968,-80.6632103,41.0799329
2969,-122.6344708,41.7354186
2970,-114.6276916,32.6926512
2971,-56.1645314,-34.9011127
2972,-66.9036063,10.4805937
